TimeStep PE_total KE_total ETOT
# Fix print output for fix energy_init
0 -231098.589417314 7.8587111272155 -231090.730706187
# Fix print output for fix energy_out
468000 -231099.524866912 7.86917037907719 -231091.655696533
469000 -231099.5766438 7.96537232724392 -231091.611271473
470000 -231099.648237477 8.06243547189359 -231091.585802005
471000 -231099.529576863 7.94370293992065 -231091.585873923
472000 -231099.594304982 8.00696627033767 -231091.587338712
473000 -231099.51922552 7.93596870924151 -231091.583256811
474000 -231099.547321911 7.99839856565359 -231091.548923345
475000 -231099.530799683 7.99695196726761 -231091.533847716
476000 -231099.433178956 7.90358833952877 -231091.529590616
477000 -231099.523719126 8.00846479766836 -231091.515254328
478000 -231099.425254487 7.93033568118899 -231091.494918806
479000 -231099.412174115 7.92980436727868 -231091.482369748
480000 -231099.448344563 7.99049290134159 -231091.457851662
481000 -231099.472268755 8.0327172135574 -231091.439551541
482000 -231099.399713047 7.96814092746265 -231091.43157212
483000 -231099.384386778 7.96090996096113 -231091.423476817
484000 -231099.404928948 7.99549858068544 -231091.409430367
485000 -231099.3764344 7.97126188254873 -231091.405172517
486000 -231099.378088265 7.97982827218876 -231091.398259993
487000 -231099.354831107 7.97691817170468 -231091.377912935
488000 -231099.328771487 7.97193609843654 -231091.356835389
489000 -231099.3315453 7.97759108997237 -231091.35395421
490000 -231099.303936044 7.95865101359968 -231091.34528503
491000 -231099.324429308 8.00020516316556 -231091.324224145
492000 -231099.274842536 7.98071241934049 -231091.294130117
493000 -231099.288654854 8.00951086866575 -231091.279143985
494000 -231099.175489713 7.90461839286073 -231091.27087132
495000 -231099.095792529 7.85867034045916 -231091.237122189
496000 -231099.248119684 8.02899999978763 -231091.219119684
497000 -231099.152168036 7.94333438963198 -231091.208833646
498000 -231099.145079163 7.93524394085537 -231091.209835222
