dataset,Time,section,strain,P_parallel,Pabs_parallel_mean,Pmag_mean,chi_parallel,P_parallel_sm,dP_parallel_de,A_P_parallel,A_P_parallel_norm,onset_P_parallel,chi_parallel_sm,dchi_parallel_de,A_chi_parallel,A_chi_parallel_norm,onset_chi_parallel,H_sec_quick,H_sec_chi_quick,P_env_min,P_env_max,chi_env_min,chi_env_max,H_sec_quick_sm,dH_sec_quick_de,A_H_sec_quick,A_H_sec_quick_norm,onset_H_sec_quick,H_sec_chi_quick_sm,dH_sec_chi_quick_de,A_H_sec_chi_quick,A_H_sec_chi_quick_norm,onset_H_sec_chi_quick
Twin,740000.0,xz,0.01475098,0.006355222,0.02205428,0.2525382,0.28816275116266943,0.0006213853290043295,-10.852042670911331,0.13518286169119448,0.9489445250272432,0.00295098,0.5464986087677299,-170.5660407824355,0.4278921977083356,0.49828107308183384,0.01295098,2.429566863624368,1.8555180997033287,-0.002147377,0.02492054,0.1101620642136614,0.9345583332170327,2.114120100839839,491.1858001995354,1.3882406839654766,0.6829880606942232,0.01275098,1.319747780848161,357.063378889397,0.9414934666325789,0.6396251369118401,0.01295098
Twin,750000.0,xz,0.01495098,0.01313379,0.01957175,0.2518665,0.6710585409750759,0.004324185930735926,-8.943162616180327,0.13716238221990365,0.9628401856486958,0.00295098,0.5141990161904748,-152.22647921028576,0.4601714497076078,0.5358703079653354,0.01295098,1.8498786545790888,1.561225626088918,-0.000724206,0.02040045,0.05760371485541494,0.910787233146978,2.2304421923150723,390.0214645345941,1.4763614104388898,0.7263417851428717,0.01275098,1.4188988756114147,281.53798343473306,1.005353602864992,0.6830099821906512,0.01295098
Twin,760000.0,xz,0.01515098,0.01028636,0.01715412,0.2518433,0.5996437007203143,0.0035365277922077883,-6.832183227132166,0.1387399168042349,0.9739140214006118,0.00295098,0.4640919482049387,-127.98911020601781,0.488193008649238,0.5685014532249147,0.01295098,2.5738247162915546,1.4207235894029,-0.004093929,0.01028636,0.13376778488503135,0.5996437007203143,2.273131903037426,289.7488913673707,1.5443384460290859,0.7597851961059269,0.01275098,1.4357112330667294,213.0790421567067,1.0548153054241358,0.7166129219799631,0.01295098
Twin,770000.0,xz,0.01535098,-0.007791061,0.02151947,0.2499994,0.3620470671274875,-0.000492920619047619,-4.466324322609198,0.13986976755920902,0.9818452463696452,0.00295098,0.5076025198601669,-96.8995643540619,0.5106818761052461,0.5946897713769859,0.01295098,2.531254594123884,1.3859258366435858,-0.007791061,0.01335127,0.19616680185383562,0.8439162585485697,1.9787202953523124,170.24294699909595,1.5903376298657326,0.7824159212568185,0.01275098,1.2408897577340332,136.91274426505382,1.089814484066312,0.7403904151057229,0.01295098
Twin,780000.0,xz,0.01555098,-0.01425668,0.01969694,0.2541653,0.7238017681566883,-0.0022357178160173144,-2.0685108374655634,0.1405232510752165,0.986432511330254,0.00295098,0.5402851104637783,-73.21422600839526,0.5276932551414918,0.6144995464702914,0.01295098,0.33246898559567134,0.2528580718713227,-0.01974175,-0.01425668,0.7238017681566883,0.9282128173732396,1.8716472565622402,81.62838537277625,1.61552476310292,0.7948075126305671,0.01275098,1.1293482802906134,82.01995092320149,1.1117077535851376,0.7552641088802667,0.01295098
Twin,790000.0,xz,0.01575098,-0.002498542,0.01491971,0.2518194,0.16746585555835428,-0.0018341563549783531,-0.04058377231967182,0.140734160536195,0.987913034643403,0.00295098,0.42289745687451663,-60.39658752900984,0.5410543364952324,0.6300585447182883,0.01295098,2.6591832371633957,1.6414451069674687,-0.01551999,0.003974594,0.16746585555835428,0.8487259805006871,1.7680798393216273,32.24048755501559,1.626911650395699,0.8004096449980064,0.01275098,1.2949964521769761,47.904513070622734,1.12470019998452,0.7640908247328451,0.01295098
Twin,800000.0,xz,0.01595098,0.00758171,0.01579354,0.2507492,0.48005133741516787,-0.0005686188766233756,1.220877658823857,0.14086030667930935,0.988798544022063,0.00295098,0.40059649325999447,-51.38731205529412,0.5522327264536627,0.6430757957306812,0.01295098,1.824276060128196,1.4411472601944963,0.003012238,0.02412386,0.19328261240765532,0.9944628986595672,1.7586514219531146,-8.65831697442781,1.6310015308486434,0.8024217885342759,0.01275098,1.3551796427182876,24.045416805621286,1.1318951929721444,0.7689789079090875,0.01295098
Twin,810000.0,xz,0.01615098,0.008970963,0.01450763,0.2522087,0.6183617172054731,0.001088707995670995,1.5870127976471555,0.14114109572495645,0.9907696017746583,0.00295098,0.36748090545453516,-46.11513339663746,0.5619829709988559,0.6544299693772424,0.01295098,1.5796622666190978,1.5652876652577004,0.0004178895,0.01132469,0.03409703415793573,0.7831372957972806,1.8450725850810201,-64.11751212565085,1.6382791137586512,0.8060022211607348,0.01275098,1.3988161760690514,-12.757934221997168,1.1355755280749062,0.7714792278023367,0.01295098
Twin,820000.0,xz,0.01635098,-0.0003557265,0.01243563,0.252771,0.028605426502026403,0.0015416304913419894,1.1441896537639829,0.14141421597009757,0.9926868267694421,0.00295098,0.32494189617945723,-50.595947001396645,0.5716540790386594,0.6656919884506736,0.01295098,1.717495038800609,1.6159749317930523,-0.006954183,-0.0003557265,0.028605426502026403,0.5061191204132892,1.9555300046456416,-93.42703439120068,1.6540335684103364,0.8137531137502775,0.01275098,1.3904428127891357,-34.90905528961152,1.1403422270260672,0.7747175938423675,0.01295098
Twin,830000.0,xz,0.01655098,-0.008330323,0.0172548,0.2511336,0.48278293573482267,0.0011910761861471835,0.2881575435289819,0.14155745068982686,0.99369229300518,0.00295098,0.41895140205285036,-55.996977348449334,0.5823133714736439,0.6781047496583867,0.01295098,2.2136372844065915,0.66679697679901,-0.008330323,0.003484586,0.25787804068722747,0.48278293573482267,1.35229856462536,-107.61747598641125,1.6741380194480975,0.8236441219768768,0.01275098,0.8930400991640888,-50.30874653408952,1.1488640072084373,0.7805070602689128,0.01295098
Twin,840000.0,xz,0.01675098,-0.003972105,0.01226876,0.2529926,0.3237576576342061,0.0003482288636363625,-0.3338705201270586,0.14161965349619246,0.9941289386849912,0.00295098,0.39185141985175365,-59.678394018790996,0.5938809086103679,0.6915751631136225,0.01295098,1.0765824042574776,0.8062938922550262,-0.01373046,-0.003972105,0.3237576576342061,0.7814927319751017,1.2909230284017272,-89.6333794766987,1.6938631049944084,0.8333484895839549,0.01275098,0.8337581866130015,-45.9652676886675,1.158491408630713,0.7870476557919527,0.01295098
Twin,850000.0,xz,0.01695098,0.007337235,0.01341562,0.253126,0.5469173246896589,-0.0008517735238095233,-0.3612726384100739,0.14168916781204619,0.9946169090431798,0.00295098,0.46156232493276717,-58.96100135374531,0.6057448481476216,0.7053907375860281,0.01295098,0.7073485353113363,0.4788171495584227,0.007337235,0.01438796,0.5050936287639829,0.8008152887350771,0.8942879414076397,-64.69263286023485,1.709295706228102,0.8409410364022484,0.01275098,0.5619738604129336,-45.50499948596992,1.1676384353481768,0.7932618977637212,0.01295098
Twin,860000.0,xz,0.01715098,0.00787603,0.01351497,0.2514319,0.5827634097165763,-0.00035750868181818165,-0.0589400734918761,0.14173118908323637,0.9949118861928846,0.00295098,0.4951593414860892,-60.7129025167692,0.617712238534673,0.7193267807202239,0.01295098,0.36790610474560664,0.3193647104837017,0.005485755,0.008120207,0.4804130545353234,0.6643127523801088,0.9633269697557767,-23.854903734500315,1.7181504598875754,0.8452974070947812,0.01275098,0.725131266043803,-23.981006672571624,1.174587035964031,0.7979825886423929,0.01295098
Twin,870000.0,xz,0.01735098,-0.004544433,0.01265266,0.2532573,0.35916819069198347,0.0010334615454545444,0.23361074499915657,0.1417604441650855,0.9951172483919284,0.00295098,0.46808715162739734,-65.59231358453282,0.6303427601448032,0.7340350411072684,0.01295098,1.578330327607418,1.607056349706653,-0.005664534,-0.0001923146,0.015318550685553182,0.4650417463310777,0.8607087442258365,19.52353505082091,1.7224883037661076,0.8474315439288423,0.01275098,0.811136688604497,4.022873682417006,1.1773874239995297,0.7998850963539108,0.01295098
Twin,880000.0,xz,0.01755098,-0.008208308,0.01481445,0.2564279,0.5540744340455382,0.0009108880432900422,0.2646799706614381,0.14181027323665155,0.9954670340382614,0.00295098,0.4181616669117483,-67.07175884221742,0.6436091673874783,0.7494837912182172,0.01295098,0.489577152854351,0.30777767395020045,-0.009591764,-0.005748772,0.5033043075852075,0.6817232271574651,1.2368555055368953,41.90481625325686,1.7286311388965154,0.8504537021909798,0.01275098,1.039595133426533,24.27501069672381,1.1802172124374437,0.8018075779017713,0.01295098
Twin,890000.0,xz,0.01775098,0.001431729,0.01153124,0.2533245,0.12416088815043648,-0.0009231913809523798,0.15769043076797698,0.1418525102767945,0.9957635258235039,0.00295098,0.3578895908440149,-65.47869663325126,0.6568642129350251,0.7649193106190224,0.01295098,2.798488978908813,1.998170945722145,-0.007755094,0.001431729,0.06644667315617067,0.5791472188142415,1.74198266394431,55.03376458548758,1.7383249969803898,0.8552228963298796,0.01275098,1.2236592430481417,42.11944205379532,1.1868566577124955,0.8063182370232445,0.01295098
Twin,900000.0,xz,0.01795098,0.006377877,0.01210792,0.2534238,0.5267524892362394,-0.0014428014805194784,0.04203416529769059,0.14187248273640105,0.9959037267036884,0.00295098,0.2960883652565668,-71.15921213613402,0.6705280038119635,0.7808308145375106,0.01295098,0.8470087315706184,0.5141539453514129,0.006377877,0.0140568,0.5267524892362394,0.864436985609663,2.1139798426664616,58.75243376839265,1.7497036168157778,0.8608209612652404,0.01275098,1.4231522876236236,77.17631464610643,1.1987862333824857,0.8144228673171852,0.01295098
Twin,910000.0,xz,0.01815098,0.001229191,0.01078785,0.2557893,0.11394216640814042,0.0004648999307359303,-0.02258320810793141,0.1418789444737416,0.9959490862277788,0.00295098,0.2858788079183472,-75.82332642611773,0.6852262576681889,0.797946952067322,0.01295098,2.7511153003194084,2.018833678768441,-0.00582319,0.001229191,0.06282003918208563,0.5557810123840937,1.855618711584345,81.4303795875493,1.7637218981513723,0.867717689544601,0.01275098,1.2597424276202807,104.8222730291892,1.2169860921500155,0.8267873579573527,0.01295098
Twin,920000.0,xz,0.01835098,-0.004930704,0.01307539,0.2566091,0.3770980444654349,0.001500949714285712,0.035902402722716935,0.14188479303482468,0.9959901414321859,0.00295098,0.2560105748241075,-83.69861437225582,0.7011784517480262,0.816523304771769,0.01295098,2.510076886524578,1.1065165872132114,-0.004930704,0.001839339,0.12508012773820326,0.3770980444654349,1.9182322626313413,118.21770001083581,1.7836867061112107,0.877539996027993,0.01275098,1.3034430229608227,144.15734652431576,1.241884054105366,0.8437023583146858,0.01295098
Twin,930000.0,xz,0.01855098,-0.002059803,0.01264144,0.2529866,0.1629405352425878,0.00022964929004328966,0.15987696809090576,0.14190437097190603,0.9961275728785413,0.00295098,0.285237170206934,-97.03717492584008,0.7192520306778359,0.8375700131525406,0.01295098,1.3892530604201412,1.4727617730157674,-0.007549411,-0.002059803,0.1629405352425878,0.6436204985128546,1.8791978001150478,177.22126525480257,1.813230602637775,0.8920750322267526,0.01275098,1.1662284315061084,194.49913047990302,1.2757497018057882,0.8667097612491599,0.01295098
Twin,940000.0,xz,0.01875098,0.003952103,0.01198166,0.2554339,0.32984603132371926,-0.0007994979424242417,0.2908859529273841,0.14194944726400785,0.9964439953899707,0.00295098,0.2586981548051678,-103.1627072221827,0.739272018892638,0.8608833179152439,0.01295098,0.5775928263592128,0.4796869066903191,0.003952103,0.007226939,0.32984603132371926,0.546765529607693,2.0358950549900334,189.21054466866346,1.8498737836301213,0.9101027816024166,0.01275098,1.2599965406466522,205.67854853686012,1.3157674697074642,0.8938967478615746,0.01295098
Twin,950000.0,xz,0.01895098,0.002601384,0.009893304,0.2558389,0.26294390627610914,-0.00037697603982683915,0.36494569218232875,0.14201503042851882,0.9969043702046333,0.00295098,0.25811636999452975,-112.70002083905355,0.7608582916987615,0.8860205633132169,0.01295098,2.8603755277649885,1.3461710400689815,-0.002908725,0.002601384,0.024594308410042818,0.2786615508154029,1.6524256558690076,193.89306218874444,1.8881841443158618,0.9289507517357432,0.01275098,1.0038543912860416,209.05701648571667,1.3572410262097216,0.9220727577821297,0.01295098
Twin,960000.0,xz,0.01915098,-0.002417938,0.009665761,0.2563278,0.2501549541468949,0.0005280212826839821,0.2910053799706265,0.1420806255357341,0.9973648288536203,0.00295098,0.2267805729999322,-113.41854793094762,0.7834701485757619,0.912352102821036,0.01295098,2.526915179038121,1.5167878388440657,-0.002417938,0.0008760003,0.05598288246806279,0.2501549541468949,1.7231154413919954,138.51420208488554,1.921424870743225,0.9453045580612007,0.01275098,1.187580207095082,169.18053699730584,1.3950647815580244,0.9477691917464659,0.01295098
Twin,970000.0,xz,0.01935098,-0.002507455,0.01082006,0.2544155,0.2317413211912188,0.000864189875281386,0.252379819851578,0.14213496405571632,0.9977462695213952,0.00295098,0.20499285093196234,-105.21534784748677,0.8053335381536052,0.9378120510939879,0.01295098,1.0438196057459586,0.9931402263828858,-0.006704305,-0.002507455,0.2317413211912188,0.6125880943097333,1.6645510132626744,62.5638487314986,1.9415326758248634,0.9551972164137109,0.01275098,1.2457450151830516,130.90161681100534,1.4250729969388554,0.9681559597397636,0.01295098
Twin,980000.0,xz,0.01955098,0.0004131107,0.009228721,0.2558324,0.044763591829814375,0.0010025328064069282,0.450743239534277,0.14220527636165492,0.9982398415387925,0.00295098,0.18358078585914409,-93.75448623623627,0.8252305215619774,0.9609821165845791,0.01295098,1.1928932711128375,1.1020939499000428,0.0002407354,0.0008312596,0.027357299588682934,0.08512323191897209,1.6041894659624494,-76.42342474990065,1.9554314031730033,0.9620351264009822,0.01275098,1.3216751688141914,83.51579713949256,1.446514738333905,0.9827228975481479,0.01295098
Twin,990000.0,xz,0.01975098,0.002677412,0.009195113,0.2566281,0.29117771578324514,0.0009430500760606087,0.7179754640132612,0.14232214823200967,0.9990602482095448,0.00295098,0.16254437778147768,-82.60643082479288,0.8428666132680805,0.9815193704708411,0.01295098,2.078726514502054,1.9065991179926904,0.0001489587,0.006862379,0.01498950644737652,0.575001068278653,1.542030799491322,-208.5778493200731,1.983931530580001,0.9760566480089224,0.01275098,1.4153706679885025,56.25546706984355,1.4604918647548388,0.9922185783122427,0.01295098
Twin,1000000.0,xz,0.01995098,0.001089312,0.01071854,0.2581409,0.10162876659492535,0.0006857416842424289,0.6207575489571032,0.14245602153330672,1.0,0.00295098,0.1418836266989632,-76.09350002661806,0.8587366063532216,1.0,0.01295098,1.2744725259330165,1.2974247900429263,0.000520605,0.002094206,0.04954651007389588,0.20250387753854313,1.4780750138492922,-278.09442589852927,2.032598758101861,1.0,0.01275098,1.5268315127059848,58.282834465769724,1.4719456949084,1.0,0.01295098
Twin,0.0,yz,5.1e-05,0.1410489,0.1410489,0.2593097,0.9999999999929102,0.14091542969696955,-6.21865432464138,0.0,0.0,0.00275098,0.9999999999929026,-3.4234961892264577e-10,0.0,0.0,0.01335098,0.010396378719414236,7.405187574295176e-14,0.1395904,0.1410489,0.9999999999928362,0.9999999999929102,0.008732706605715021,2.095422668133783,0.0,0.0,0.01275098,6.18993072290814e-14,1.9464072443263532e-11,0.0,0.0,0.01295098
Twin,10000.0,yz,0.00015098,0.1412597,0.1412597,0.2577933,0.9999999999929208,0.14021847909090895,-5.9830007491588155,0.0006099607371392718,0.004270294919904236,0.00275098,0.9999999999928674,-3.307091673684366e-10,3.364620872669121e-14,3.855202421315934e-14,0.01335098,0.012755088756997763,9.092726571735507e-14,0.1397171,0.1415134,0.9999999999928426,0.9999999999929335,0.011399839745576023,1.5899944580776946,0.00018423400213931178,9.063963136106529e-05,0.01275098,8.169592948315494e-14,1.5832075077125184e-11,1.764454414544232e-15,1.198722494075459e-15,0.01295098
Twin,20000.0,yz,0.00035098,0.1374971,0.1374971,0.2588415,0.999999999992727,0.13935206484848472,-5.848603598801508,0.001793121171935304,0.01255352314511304,0.00275098,0.9999999999928222,-3.2493161676083466e-10,9.921028713961834e-14,1.1367573158300342e-13,0.01335098,0.014652404121802047,1.0746958878439396e-13,0.1354943,0.1374971,0.9999999999926196,0.999999999992727,0.013489697555001805,1.3886687767774142,0.00048210032562482263,0.00023718420750932232,0.01275098,9.7383284698006e-14,1.4374998863220055e-11,4.785161808578756e-15,3.250909204823986e-15,0.01295098
Twin,30000.0,yz,0.00055098,0.1381559,0.1381559,0.255534,0.9999999999927618,0.13831618696969686,-5.814937005682251,0.0029594752323836796,0.02071909105117507,0.00275098,0.999999999992767,-3.255937554783135e-10,1.6426282436353315e-13,1.882133120443145e-13,0.01335098,0.007380997014958164,5.317968287987526e-14,0.1381559,0.1391796,0.9999999999927618,0.999999999992815,0.01500228003399237,0.8961983394695059,0.0007105870372495146,0.00034959533179735637,0.01275098,1.0896137287363459e-13,1.0626922478201605e-11,7.285353942720922e-15,4.949471959408321e-15,0.01295098
Twin,40000.0,yz,0.00075098,0.13523,0.13523,0.2578837,0.9999999999926051,0.13711084545454527,-5.651190743171368,0.004106088007269042,0.028746451518103417,0.00275098,0.9999999999927012,-3.180926008261595e-10,2.286314599939805e-13,2.619672740300658e-13,0.01335098,0.009594443550257266,7.072120666907388e-14,0.1349153,0.1362149,0.9999999999925879,0.9999999999926587,0.015937587182547702,0.4612427042494238,0.0008463311416214076,0.0004163788540399152,0.01275098,1.164301940100406e-13,7.275068358678132e-12,9.075553026408895e-15,6.165684683750288e-15,0.01295098
Twin,50000.0,yz,0.00095098,0.1416579,0.1416579,0.2612349,0.9999999999929406,0.1352374367965366,-5.480097694208357,0.0052192168510070145,0.03653939318990122,0.00275098,0.9999999999925978,-3.099475652674825e-10,2.914354766033447e-13,3.339284863222293e-13,0.01335098,0.022570382146601342,1.606492716642494e-13,0.1385043,0.1416579,0.99999999999278,0.9999999999929406,0.016882306163403367,-0.25827335818737834,0.0009182827478650879,0.0004517776783070677,0.01275098,1.2435074615114752e-13,1.6818156455247785e-12,9.971241426829186e-15,6.774191100473786e-15,0.01295098
Twin,60000.0,yz,0.00115098,0.1315358,0.1315358,0.2578873,0.9999999999923974,0.13478570692640673,-5.382632383507195,0.00630548985877857,0.04414431892409126,0.00275098,0.9999999999925736,-3.0628058017050834e-10,3.5305829114714376e-13,4.0453627032765166e-13,0.01335098,0.0190401311092,1.4310774787511947e-13,0.1315358,0.1340592,0.9999999999923974,0.9999999999925405,0.017564174235381078,-0.3411036739200703,0.0009782204510758326,0.0004812658903665484,0.01275098,1.2981102484502366e-13,1.1218817467225107e-12,1.0251611166053915e-14,6.964666700351251e-15,0.01295098
Twin,70000.0,yz,0.00135098,0.1311227,0.1311227,0.254045,0.9999999999923735,0.13344486450216433,-5.374019885123214,0.007381155085641611,0.05167498028326998,0.00275098,0.9999999999925007,-3.086118572544922e-10,4.1454753488964384e-13,4.749910081219041e-13,0.01335098,0.024234686200093364,1.8285373215695632e-13,0.1311227,0.1343438,0.9999999999923735,0.9999999999925564,0.014651124189159422,-0.6116655584724963,0.0010734973743150894,0.0005281403277632488,0.01275098,1.0811842042217574e-13,-9.66990758887155e-13,1.0460498416614882e-14,7.106579035353505e-15,0.01295098
Twin,80000.0,yz,0.00155098,0.1314057,0.1314057,0.2582352,0.99999999999239,0.13173135324675306,-5.358495097967987,0.008454406583950731,0.0591887432879248,0.00275098,0.9999999999924032,-3.106398278218279e-10,4.764727033972758e-13,5.459452310806515e-13,0.01335098,0.0054955131105487946,4.163336342371767e-14,0.1314057,0.1321299,0.99999999999239,0.9999999999924316,0.01568481877347567,-0.46515599870940705,0.0011811795300332797,0.0005811179040256437,0.01275098,1.1830940267946548e-13,2.205872154957343e-13,1.0579256214053171e-14,7.187259863354894e-15,0.01295098
Twin,90000.0,yz,0.00175098,0.1344463,0.1344463,0.2588443,0.9999999999925621,0.12953661774891756,-5.291007619932867,0.009519356855740816,0.06664438995283051,0.00275098,0.9999999999922798,-3.0860923875712314e-10,5.38397610055171e-13,6.168991540104276e-13,0.01335098,0.010730117964617009,8.015810237845599e-14,0.1330124,0.1344463,0.9999999999924819,0.9999999999925621,0.013616729430326298,-0.24736735301591406,0.001252431865205812,0.0006161727002014866,0.01275098,1.050299818264088e-13,1.9481509473504788e-12,1.0796130030337793e-14,7.334598054590351e-15,0.01295098
Twin,100000.0,yz,0.00195098,0.1277643,0.1277643,0.2586195,0.999999999992173,0.12972949090909072,-5.308064157994069,0.010579264033533509,0.07406473024903669,0.00275098,0.9999999999922864,-3.128939524353637e-10,6.005479291744197e-13,6.881113558666242e-13,0.01335098,0.006089552891377419,4.7517545454280215e-14,0.1277643,0.1285442,0.999999999992173,0.9999999999922206,0.014838399347987053,-0.0365554946169589,0.0012808241499690993,0.0006301411652761191,0.01275098,1.1467979043618288e-13,3.698079722746699e-12,1.136075309734751e-14,7.718187659127258e-15,0.01295098
Twin,110000.0,yz,0.00215098,0.1265727,0.1265727,0.2566401,0.9999999999920993,0.12927234588744568,-5.335971634901922,0.011643667612823108,0.08151654955577747,0.00275098,0.9999999999922613,-3.2013619126415545e-10,6.638509435443716e-13,7.606443227331218e-13,0.01335098,0.034936004913447234,2.7233770794238494e-13,0.1265727,0.1310908,0.9999999999920993,0.9999999999923717,0.014290216550397139,-0.08735117788772341,0.0012932148172195674,0.00063623713832593,0.01275098,1.109117607768279e-13,3.761565061729803e-12,1.2106717575795161e-14,8.224975702346524e-15,0.01295098
Twin,120000.0,yz,0.00235098,0.128182,0.128182,0.2564162,0.9999999999921986,0.12803745584415566,-5.34355735958846,0.012711620512272146,0.0889932174190287,0.00275098,0.9999999999921872,-3.2612824560830136e-10,7.284773872316173e-13,8.346936827094394e-13,0.01335098,0.008228825811983375,6.383782391637881e-14,0.128182,0.1292408,0.9999999999921986,0.9999999999922624,0.015204280072188204,-0.08249974240226067,0.0013101999092485657,0.0006445934811414003,0.01275098,1.1830027097495875e-13,4.077390025162872e-12,1.2890613084484429e-14,8.757533059184374e-15,0.01295098
Twin,130000.0,yz,0.00255098,0.1293289,0.1293289,0.259245,0.9999999999922677,0.1265249515151513,-5.303281669196571,0.01377630441515065,0.09644699925274006,0.00275098,0.999999999992095,-3.2923991451594407e-10,7.940142032440419e-13,9.09786152660149e-13,0.01335098,0.015650016707479147,1.2179146580220804e-13,0.1273228,0.1293289,0.999999999992146,0.9999999999922677,0.012969872113689412,-0.02787159689575188,0.001321237043178367,0.0006500235414943391,0.01275098,1.0173535895462406e-13,4.725245138553591e-12,1.3770876600856076e-14,9.355560227860882e-15,0.01295098
Twin,140000.0,yz,0.00275098,0.1273142,0.1273142,0.2582325,0.9999999999921454,0.1264759354978353,-5.239895097543075,0.014830622091824616,0.10382820782000245,0.00275098,0.999999999992089,-3.3073202125084206e-10,8.600113968207205e-13,9.854061259366713e-13,0.01335098,0.004351252953013927,3.430589146115307e-14,0.1267614,0.1273142,0.9999999999921111,0.9999999999921454,0.01223068125029159,0.1405586154490726,0.0013380800644128494,0.0006583099881761284,0.01275098,9.654518646848051e-14,6.306481233259022e-12,1.4874049238037337e-14,1.0105025810047264e-14,0.01295098
Twin,150000.0,yz,0.00295098,0.1229863,0.1229863,0.2567851,0.999999999991869,0.1258994956709955,-5.222596207904661,0.01587687122236939,0.11115292902758969,0.00275098,0.9999999999920541,-3.367858142741958e-10,9.267631803732243e-13,1.061890712853777e-12,0.01335098,0.009101346839656839,7.427392034795353e-14,0.122157,0.1232747,0.9999999999918138,0.999999999991888,0.00849033048526902,0.17813997032070172,0.0013699499229898268,0.0006739893535451887,0.01275098,6.803312122463078e-14,6.849489960146181e-12,1.6189646357377857e-14,1.0998806826487812e-14,0.01295098
Twin,160000.0,yz,0.00315098,0.1236843,0.1236843,0.2564492,0.9999999999919148,0.12460870476190458,-5.263568704671967,0.016925487713627053,0.11849422397150174,0.00275098,0.9999999999919735,-3.46018185937078e-10,9.950435803943515e-13,1.1401267975277238e-12,0.01335098,0.013065873982435017,1.0480505352535353e-13,0.1236843,0.1253077,0.9999999999919148,0.9999999999920196,0.01254226891009163,0.5604301966152676,0.0014438069396834237,0.0007103256035793904,0.01275098,1.0111248058238816e-13,1.0210291162296293e-11,1.7895624469622103e-14,1.2157802106099952e-14,0.01295098
Twin,170000.0,yz,0.00335098,0.1252212,0.1252212,0.2583314,0.999999999992014,0.12286312900432883,-5.234204579187105,0.01797526504201296,0.12584364585964108,0.00275098,0.9999999999918586,-3.51078780439234e-10,1.0647532770319829e-12,1.2200005786867294e-12,0.01335098,0.017473095149349596,1.4055423491853815e-13,0.1230551,0.1252212,0.9999999999918735,0.999999999992014,0.01008319274026677,1.1413951773487632,0.0016139894770798267,0.000794052181054685,0.01275098,8.225310764447246e-14,1.5202964790669246e-11,2.0436950064918657e-14,1.3884309819045641e-14,0.01295098
Twin,180000.0,yz,0.00355098,0.1231175,0.1231175,0.259961,0.9999999999918776,0.12190566493506477,-5.288367805138617,0.019027522280445533,0.13321042943457323,0.00275098,0.9999999999917932,-3.618122896898964e-10,1.136042384044896e-12,1.3016840575601187e-12,0.01335098,0.009730965195159551,7.949196856372968e-14,0.1219237,0.1231175,0.9999999999917981,0.9999999999918776,0.014207762205762486,1.5786589030671119,0.0018859948851214143,0.0009278736777752672,0.01275098,1.1555403099113029e-13,1.917582114180359e-11,2.3874828658165944e-14,1.6219911332837376e-14,0.01295098
Twin,190000.0,yz,0.00375098,0.1197594,0.1197594,0.2561581,0.9999999999916499,0.1216119787878786,-5.426241527520065,0.0200989832137114,0.14071165681137138,0.00275098,0.9999999999917758,-3.784315575819086e-10,1.2100667687720765e-12,1.3865016337556383e-12,0.01335098,0.015515252823370455,1.284528039500673e-13,0.1197594,0.1216306,0.9999999999916499,0.9999999999917784,0.01565601764157347,1.9793733357630583,0.0022417981090044315,0.0011029221089842302,0.01275098,1.2756847045857064e-13,2.27416113216543e-11,2.8066571904511735e-14,1.906766805432882e-14,0.01295098
Twin,200000.0,yz,0.00395098,0.1180104,0.1180104,0.2565174,0.9999999999915261,0.11953429220779203,-5.65750039073478,0.02120735740553688,0.14847131147849565,0.00275098,0.9999999999916294,-4.0158065181476424e-10,1.2880679897117437e-12,1.4758758923162034e-12,0.01335098,0.00577891682370725,4.896083538633526e-14,0.1177025,0.1183846,0.9999999999915039,0.9999999999915529,0.016368467487602796,2.044044523001828,0.0026441398948809196,0.0013008666291571217,0.01275098,1.3518623450206504e-13,2.370311801534842e-11,3.2711044838212e-14,2.222299705170008e-14,0.01295098
Twin,210000.0,yz,0.00415098,0.119985,0.119985,0.2587209,0.9999999999916656,0.1177668995670994,-5.789577598808138,0.022352065204491175,0.15648533533448222,0.00275098,0.9999999999915052,-4.191122659522935e-10,1.3701372814884497e-12,1.5699113704122092e-12,0.01335098,0.03361637234643832,2.74225087084398e-13,0.119985,0.1240675,0.9999999999916656,0.9999999999919398,0.018335388910394327,1.9901805652328375,0.003047562403704387,0.0014993428445023494,0.01275098,1.5379712895354502e-13,2.33658628825729e-11,3.7417942928004147e-14,2.5420736007745643e-14,0.01295098
Twin,220000.0,yz,0.00435098,0.1184176,0.1184176,0.2584713,0.9999999999915553,0.11703924285714268,-5.8851517169843,0.023519538136070415,0.16465873638358977,0.00275098,0.9999999999914524,-4.344127041636192e-10,1.4554897785000408e-12,1.6677087644120313e-12,0.01335098,0.015005869787702159,1.2756462553038974e-13,0.1166562,0.1184176,0.9999999999914277,0.9999999999915553,0.017479431888780213,1.9331559076196716,0.003439896050989637,0.001692363550493349,0.01275098,1.4657491190109179e-13,2.3208676474360653e-11,4.207539686369749e-14,2.8584883945950104e-14,0.01295098
